paper_id,title,doi,source,pdf_url,status,filename,timestamp
39e897283cac,Exploring the synergistic potential of quantum annealing and gate model computing for portfolio optimization,,cached,,success,39e897283cac_exploring_the_synergistic_potential_of_quantum_annealing_and_gate_model_computin.pdf,2026-03-31T10:54:13
3a13b1eecbf9,Provable bounds for noise-free expectation values computed from noisy samples,10.48550/arxiv.2312.00733,arxiv,https://arxiv.org/pdf/2312.00733.pdf,success,3a13b1eecbf9_provable_bounds_for_noise_free_expectation_values_computed_from_noisy_samples.pdf,2026-03-30T12:40:19
3a3ba897009d,QAOA applied to the portfolio optimization problem,,openalex,https://repositorio.ufrn.br/handle/123456789/54372,download_failed,,2026-03-31T10:54:16
3a4b78215cc7,Real Option Pricing using Quantum Computers,,cached,,success,3a4b78215cc7_real_option_pricing_using_quantum_computers.pdf,2026-03-31T10:54:16
3a533a166c84,Quantum Portfolio Optimization: An Extensive Benchmark,10.48550/arxiv.2509.17876,arxiv,https://arxiv.org/pdf/2509.17876.pdf,success,3a533a166c84_quantum_portfolio_optimization_an_extensive_benchmark.pdf,2026-03-30T12:40:27
3a64b1f387c0,"Near-Term Quantum Computing Techniques: Variational Quantum Algorithms, Error Mitigation, Circuit Compilation, Benchmarking and Classical Simulation",10.48550/arxiv.2211.08737,arxiv,https://arxiv.org/pdf/2211.08737.pdf,success,3a64b1f387c0_near_term_quantum_computing_techniques_variational_quantum_algorithms_error_miti.pdf,2026-03-30T12:40:31
3adb18321a79,Quantum Quantitative Trading: High-Frequency Statistical Arbitrage Algorithm,10.1088/1367-2630/ac7f26,openalex,https://iopscience.iop.org/article/10.1088/1367-2630/ac7f26/pdf,download_failed,,2026-03-31T10:54:17
3bd0da5c69ac,"PREreview of ""The Inverse Born Rule Fallacy: On the Informational Limits of Phase-Locked Amplitude Encoding""",10.5281/zenodo.18793265,openalex,https://doi.org/10.5281/zenodo.18793265,download_failed,,2026-03-31T10:54:19
3bf7bbec10c5,AI–Quantum Hybrid Models for Organizational Risk Forecasting and Crisis Management,10.62802/v4s4xf98,unpaywall,https://globalresearchandinnovationpublications.com/HCI/article/download/160/8,success,3bf7bbec10c5_ai_quantum_hybrid_models_for_organizational_risk_forecasting_and_crisis_manageme.pdf,2026-03-30T14:04:30
3c1b7774da65,Black-Litterman Portfolio Optimization with Noisy Intermediate-Scale Quantum Computers,,cached,,success,3c1b7774da65_black_litterman_portfolio_optimization_with_noisy_intermediate_scale_quantum_com.pdf,2026-03-31T10:54:19
3c79c53d5d90,Portfolio Optimization with Digitized-Counterdiabatic Quantum Algorithms,10.48550/arxiv.2112.08347,arxiv,https://arxiv.org/pdf/2112.08347.pdf,success,3c79c53d5d90_portfolio_optimization_with_digitized_counterdiabatic_quantum_algorithms.pdf,2026-03-30T12:40:48
3c7ed5e51406,Accelerating Quantum Readiness for Sectors: Risk Management and Strategies for Sectors,10.4236/jqis.2023.132003,unpaywall,http://www.scirp.org/journal/PaperDownload.aspx?paperID=125557,success,3c7ed5e51406_accelerating_quantum_readiness_for_sectors_risk_management_and_strategies_for_se.pdf,2026-03-30T14:04:42
3c93fa52d7f0,Quantum speedup for nonreversible Markov chains,10.1038/s41467-025-65761-5,semantic_scholar,https://arxiv.org/pdf/2501.05868.pdf,success,3c93fa52d7f0_quantum_speedup_for_nonreversible_markov_chains.pdf,2026-03-30T12:40:57
3d6d6393f792,A Comparison on Constrain Encoding Methods for Quantum Approximate Optimization Algorithm,10.1145/3676536.3697126,openalex,https://dl.acm.org/doi/pdf/10.1145/3676536.3697126,download_failed,,2026-03-31T10:54:20
3e373f43ba5b,Quantum state preparation for multivariate functions,10.22331/q-2025-04-09-1703,semantic_scholar,https://arxiv.org/pdf/2405.21058.pdf,success,3e373f43ba5b_quantum_state_preparation_for_multivariate_functions.pdf,2026-03-30T14:04:52
3ee4e2ce5b7d,Reduction of Qubits in Quantum Algorithm for Monte Carlo Simulation by Pseudo-random Number Generator,10.48550/arxiv.1911.12469,arxiv,https://arxiv.org/pdf/1911.12469.pdf,success,3ee4e2ce5b7d_reduction_of_qubits_in_quantum_algorithm_for_monte_carlo_simulation_by_pseudo_ra.pdf,2026-03-30T12:41:06
3f4c5ad6749d,Quantum unary approach to option pricing,10.1103/PHYSREVA.103.032414,openalex,http://link.aps.org/pdf/10.1103/PhysRevA.103.032414,download_failed,,2026-03-31T10:54:21
3f8ab7317ca4,Extrapolation method to optimize linear-ramp quantum approximate optimization algorithm parameters: Evaluation of runtime scaling,10.1103/l5r4-zcqv,openalex,https://doi.org/10.1103/l5r4-zcqv,download_failed,,2026-03-31T10:54:22
3fb78ea9b31b,Quantum beetle antennae search: a novel technique for the constrained portfolio optimization problem,10.1007/s11432-020-2894-9,openalex,http://ir.lzu.edu.cn/handle/262010/449246,download_failed,,2026-03-31T10:55:06
3fe2b056b181,Research on the optimization of credit score card for solving the QUBO model based on annealing algorithm and quantum computer,10.1109/CIPAE60493.2023.00120,none,,no_oa_source,,2026-03-31T10:55:14
40ca827d69b9,FRAUD DETECTION USING RESTRICTED BOLTZMANN MACHINES ASSISTED BY QUANTUM COMPUTING,10.17771/pucrio.acad.73105,openalex,https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=73105&idi=1,download_failed,,2026-03-31T10:55:16
40e4c7fdd4ac,Dynamic Portfolio Optimization with Real Datasets Using Quantum Processors and Quantum-Inspired Tensor Networks,10.1103/PhysRevResearch.4.013006,openalex,http://link.aps.org/pdf/10.1103/PhysRevResearch.4.013006,download_failed,,2026-03-31T10:55:17
412a4331b358,Software for Creating Scalable Benchmarks from Quantum Algorithms,,cached,,success,412a4331b358_software_for_creating_scalable_benchmarks_from_quantum_algorithms.pdf,2026-03-31T10:55:17
413125f4264b,Derivative Pricing and Credit Risk in a Regime Switching Economy Using Quantum Amplitude Estimation,10.1109/qce60285.2024.00067,none,,no_oa_source,,2026-03-31T10:55:25
41a852fada38,Quantum Analysis of Continuous Time Stochastic Process,,cached,,success,41a852fada38_quantum_analysis_of_continuous_time_stochastic_process.pdf,2026-03-31T10:55:25
41c620c565b5,Solving Multiple Discretization Portfolio Optimization Problem with Quantum-Classical Hybrid Algorithms,10.1007/s10614-025-11061-5,cached,,success,41c620c565b5_solving_multiple_discretization_portfolio_optimization_problem_with_quantum_clas.pdf,2026-03-31T10:55:25
41d2d7bb257a,Enhancing Credit Risk Prediction Through Co-Trained Hybrid Quantum Transfer Learning Model,10.1109/QAI63978.2025.00021,none,,no_oa_source,,2026-03-31T10:55:32
4244a7279692,Scheduling Process of Quantum Circuits to Optimize Tasks Execution on Quantum Computers,10.1109/qce60285.2024.10275,none,,no_oa_source,,2026-03-31T10:55:40
4255cabe0f56,Quantum Algorithm for Option Pricing,10.1007/978-981-19-7517-2_14,none,,no_oa_source,,2026-03-31T10:55:47
439a750eda8c,Quantum-inspired variational algorithms for partial differential equations: application to financial derivative pricing,10.1080/14697688.2023.2259954,cached,,success,439a750eda8c_quantum_inspired_variational_algorithms_for_partial_differential_equations_appli.pdf,2026-03-31T10:55:47
455f0fa41521,Research on the Design of Financial Data Analysis Platform with Joint PSO-HQCNN and RPA Robot Visualization Technology,10.5573/ieiespc.2024.10.13.5.472,none,,no_oa_source,,2026-03-31T10:55:54
45bb659a6bb7,The Quantum Future of Finance Applications,10.4018/979-8-3373-2893-5.ch003,none,,no_oa_source,,2026-03-31T10:56:01
45e4cb39dba8,Applications of quantum computing to optimization,10.1109/chilecon54041.2021.9703081,none,,no_oa_source,,2026-03-31T10:56:09
464916b2b572,Improving the Sequence Alignment Method by Quantum Multi-Pattern Recognition,10.1145/3200947.3201041,none,,no_oa_source,,2026-03-31T10:56:17
468c3327bdef,Quantum Computing in US Banking: The Future of Fraud Prevention and Financial Crime Detection,10.70445/gjeac.1.2.2025.31-50,cached,,success,468c3327bdef_quantum_computing_in_us_banking_the_future_of_fraud_prevention_and_financial_cri.pdf,2026-03-31T10:56:17
46db6505e091,LEP-QNN: Loan Eligibility Prediction Using Quantum Neural Networks,10.1109/QCE65121.2025.00204,semantic_scholar,https://arxiv.org/pdf/2412.03158.pdf,success,46db6505e091_lep_qnn_loan_eligibility_prediction_using_quantum_neural_networks.pdf,2026-03-30T12:42:32
46e6281cc0ea,A quantum feature selection framework via ground state preparation,10.1088/1402-4896/ad0184,openalex,https://iopscience.iop.org/article/10.1088/1402-4896/ad0184/pdf,download_failed,,2026-03-31T10:56:18
470b798927ef,Extrapolation method to optimize linear-ramp QAOA parameters: Evaluation of QAOA runtime scaling,10.48550/arxiv.2504.08577,arxiv,https://arxiv.org/pdf/2504.08577.pdf,success,470b798927ef_extrapolation_method_to_optimize_linear_ramp_qaoa_parameters_evaluation_of_qaoa_.pdf,2026-03-30T12:42:37
4715aa3cb8e4,A Quantum Neural Network for Fraud Detection Using a Data-Driven Priority Entanglement Scheme,10.21203/rs.3.rs-7991330/v1,cached,,success,4715aa3cb8e4_a_quantum_neural_network_for_fraud_detection_using_a_data_driven_priority_entang.pdf,2026-03-31T10:56:18
47412220e1bb,Quantum Computational Algorithms for Derivative Pricing and Credit Risk in a Regime Switching Economy,,cached,,success,47412220e1bb_quantum_computational_algorithms_for_derivative_pricing_and_credit_risk_in_a_reg.pdf,2026-03-31T10:56:18
479092dfcc1c,Minimizing estimation runtime on noisy quantum computers,10.1103/PRXQuantum.2.010346,openalex,http://link.aps.org/pdf/10.1103/PRXQuantum.2.010346,download_failed,,2026-03-31T10:56:19
4798a3b70dd2,Quantum Computing Solutions: Solving Real-World Problems Using Quantum Computing and Algorithms,10.1007/978-1-4842-6516-1,cached,,success,4798a3b70dd2_quantum_computing_solutions_solving_real_world_problems_using_quantum_computing_.pdf,2026-03-31T10:56:19
47f4148f90dd,LatentQGAN: A Hybrid QGAN with Classical Convolutional Autoencoder,10.48550/arxiv.2409.14622,arxiv,https://arxiv.org/pdf/2409.14622.pdf,success,47f4148f90dd_latentqgan_a_hybrid_qgan_with_classical_convolutional_autoencoder.pdf,2026-03-30T12:42:55
48cd8220e3b2,Entanglement scaling in matrix product state representation of smooth functions and their shallow quantum circuit approximations,,cached,,success,48cd8220e3b2_entanglement_scaling_in_matrix_product_state_representation_of_smooth_functions_.pdf,2026-03-31T10:56:19
48fad011ea47,QADQN: Quantum Attention Deep Q-Network for Financial Market Prediction,10.1109/QCE60285.2024.10303,cached,,success,48fad011ea47_qadqn_quantum_attention_deep_q_network_for_financial_market_prediction.pdf,2026-03-31T10:56:19
49aaab8109ac,Quantum Monte Carlo Integration: The Full Advantage in Minimal Circuit Depth,10.22331/q-2022-09-29-823,cached,,success,49aaab8109ac_quantum_monte_carlo_integration_the_full_advantage_in_minimal_circuit_depth.pdf,2026-03-31T10:56:19
49dc03e35036,A Threshold for Quantum Advantage in Derivative Pricing,10.22331/q-2021-06-01-463,semantic_scholar,https://arxiv.org/pdf/2012.03819.pdf,success,49dc03e35036_a_threshold_for_quantum_advantage_in_derivative_pricing.pdf,2026-03-30T12:43:12
4a6b7f9ddc5a,A quantum online portfolio optimization algorithm,10.1007/s11128-024-04256-6,semantic_scholar,https://arxiv.org/pdf/2208.14749.pdf,success,4a6b7f9ddc5a_a_quantum_online_portfolio_optimization_algorithm.pdf,2026-03-30T12:43:16
4adb16a5e179,Distributed quantum computing models: Study of architectures and models for the distribution of quantum computing tasks across multiple quantum nodes,10.30574/ijsra.2024.13.2.2602,cached,,success,4adb16a5e179_distributed_quantum_computing_models_study_of_architectures_and_models_for_the_d.pdf,2026-03-31T10:56:19
4b22c753a5a4,The cross-sectional stock return predictions via quantum neural network and tensor network,10.48550/arxiv.2304.12501,arxiv,https://arxiv.org/pdf/2304.12501.pdf,success,4b22c753a5a4_the_cross_sectional_stock_return_predictions_via_quantum_neural_network_and_tens.pdf,2026-03-30T12:43:21
4b808e14a12b,Quantum Gates and Quantum Circuits of Stock Portfolio,,semantic_scholar,https://arxiv.org/pdf/1507.02310.pdf,success,4b808e14a12b_quantum_gates_and_quantum_circuits_of_stock_portfolio.pdf,2026-03-30T12:43:26
4c50b01d13fe,Quantum Walks-Based Adaptive Distribution Generation with Efficient CUDA-Q Acceleration,10.48550/arXiv.2504.13532,arxiv,https://arxiv.org/pdf/2504.13532.pdf,success,4c50b01d13fe_quantum_walks_based_adaptive_distribution_generation_with_efficient_cuda_q_accel.pdf,2026-03-30T12:43:27
4ceae3900931,VARIATIONAL QUANTUM ALGORITHMS FOR DERIVATIVE PRICING,,cached,,success,4ceae3900931_variational_quantum_algorithms_for_derivative_pricing.pdf,2026-03-31T10:56:19
4d0406b8b736,Advanced frameworks for fraud detection leveraging quantum machine learning and data science in fintech ecosystems,10.30574/wjaets.2024.12.1.0057,openalex,https://doi.org/10.30574/wjaets.2024.12.1.0057,download_failed,,2026-03-31T10:56:21
4d07c1a00ccf,A Quantum Algorithm for Linear PDEs Arising in Finance,10.2139/ssrn.3499134,direct_repo,https://papers.ssrn.com/sol3/Delivery.cfm/SSRN-id3499134.pdf?abstractid=3499134,download_failed,,2026-03-31T10:56:21
4dbaf2b286bf,A Noisy Optimization mechanism for variational quantum classifiers,10.1016/j.knosys.2026.115659,openalex,https://doi.org/10.1016/j.knosys.2026.115659,download_failed,,2026-03-31T10:56:22
4dc6746d80a2,Uncertainty and symmetry bound for the total detection probability of quantum walks,,openalex,https://arxiv.org/abs/1906.08108,download_failed,,2026-03-31T10:56:23
4de005c12725,Automated Function Implementation via Conditional Parameterized Quantum Circuits with Applications to Finance,,none,,no_oa_source,,2026-03-31T10:56:27
4e492b86e6c7,Computer-Aided Quantum Algorithms for Real-Time Energy Market Trading,10.1109/ACCESS.2025.3553369,openalex,https://doi.org/10.1109/access.2025.3553369,download_failed,,2026-03-31T10:56:30
4eb84ca51d29,Quantum Amplitude Estimation in Practice: A Case Study in Option Pricing,10.1007/978-3-032-13852-1_35,none,,no_oa_source,,2026-03-31T10:56:38
4ee4d5f63858,The Potential of Quantum Techniques for Stock Price Prediction,,none,,no_oa_source,,2026-03-31T10:56:42
5081ec6b6068,Quantum and Classical Machine Learning in Decentralized Finance: Comparative Evidence from Multi-Asset Backtesting of Automated Market Makers,10.48550/arXiv.2510.15903,arxiv,https://arxiv.org/pdf/2510.15903.pdf,success,5081ec6b6068_quantum_and_classical_machine_learning_in_decentralized_finance_comparative_evid.pdf,2026-03-30T12:44:04
5087f7c0e2a3,Quantum Computing for Supply Chain Finance,10.1109/scc53864.2021.00066,semantic_scholar,https://ink.library.smu.edu.sg/sis_research/6923,download_failed,,2026-03-31T10:56:49
50989fdc9ad1,Statistics-informed parameterized quantum circuit: towards practical quantum state preparation and learning via maximum entropy principle,10.1038/s41534-026-01191-5,cached,,success,50989fdc9ad1_statistics_informed_parameterized_quantum_circuit_towards_practical_quantum_stat.pdf,2026-03-31T10:56:49
52b1d7c50b82,"Variational quantum Monte Carlo study of two-dimensional Wigner crystals: exchange, correlation, and magnetic field effects",10.1103/PhysRevB.52.5863,cached,,success,52b1d7c50b82_variational_quantum_monte_carlo_study_of_two_dimensional_wigner_crystals_exchang.pdf,2026-03-31T10:56:49
5308fd4d7e17,A Structured Survey of Quantum Computing for the Financial Industry,10.48550/arxiv.2204.10026,arxiv,https://arxiv.org/pdf/2204.10026.pdf,success,5308fd4d7e17_a_structured_survey_of_quantum_computing_for_the_financial_industry.pdf,2026-03-30T12:44:20
53a6837ae00d,Quantum-Enhanced Artificial Intelligence: Framework for Hybrid Computing and Natural Language Processing,10.36948/ijfmr.2025.v07i05.69408,cached,,success,53a6837ae00d_quantum_enhanced_artificial_intelligence_framework_for_hybrid_computing_and_natu.pdf,2026-03-31T10:56:49
53a718c11ea8,Quantum machine learning for quantum anomaly detection,10.1103/physreva.97.042315,cached,,success,53a718c11ea8_quantum_machine_learning_for_quantum_anomaly_detection.pdf,2026-03-31T10:56:49
53cdbb737343,Portfolio Optimization using Accelerated Quantum Simulation,10.1109/TQCEBT59414.2024.10545076,none,,no_oa_source,,2026-03-31T10:56:56
53d70155ce82,Chapter 5 From evolution to revolution: the contemporary development of quantum computing,10.1515/9783110791402-005,none,,no_oa_source,,2026-03-31T10:57:03
5413b7728054,Quantum Machine Learning: Harnessing Quantum Algorithms for Supervised and Unsupervised Learning,10.15680/ijirset.2022.1109004,cached,,success,5413b7728054_quantum_machine_learning_harnessing_quantum_algorithms_for_supervised_and_unsupe.pdf,2026-03-31T10:57:03
55025d58c227,Recursive Quantum Decoherence and Classical Emergence Simulator,10.5281/zenodo.18978473,openalex,https://doi.org/10.5281/zenodo.18978473,download_failed,,2026-03-31T10:57:05
55400536a64e,Optimized Quantum Neural Networks for Anomaly Detection in Securities Transactions,10.48047/jocaaa.31.4.1430,cached,,success,55400536a64e_optimized_quantum_neural_networks_for_anomaly_detection_in_securities_transactio.pdf,2026-03-31T10:57:05
55496bcdeaa7,Variational quantum algorithm for unconstrained black box binary optimization: Application to feature selection,10.22331/q-2023-01-26-909,cached,,success,55496bcdeaa7_variational_quantum_algorithm_for_unconstrained_black_box_binary_optimization_ap.pdf,2026-03-31T10:57:05
559b94bd12c0,Unveiling the Quantum Realm: A Comprehensive Analysis of Quantum Computing,10.1109/ic-ftai67960.2025.11384159,none,,no_oa_source,,2026-03-31T10:57:13
55cbe84d64e7,Quantum Speedup of Monte Carlo Integration in the Direction of Dimension and its Application to Finance,,cached,,success,55cbe84d64e7_quantum_speedup_of_monte_carlo_integration_in_the_direction_of_dimension_and_its.pdf,2026-03-31T10:57:13
56176dc5f8a2,Quantum Relaxation for Solving Multiple Knapsack Problems,10.1109/QCE60285.2024.00086,semantic_scholar,https://arxiv.org/pdf/2404.19474.pdf,success,56176dc5f8a2_quantum_relaxation_for_solving_multiple_knapsack_problems.pdf,2026-03-31T10:57:18
567b25a75e80,Portfolio Optimization Based on Quantum HHL Algorithm,10.1007/978-3-031-06788-4_8,none,,no_oa_source,,2026-03-31T10:57:26
57294220386e,Challenges and opportunities of quantum computing and its transformative potential to revolutionise various sectors and industries,10.69554/gvbf3244,none,,no_oa_source,,2026-03-31T10:57:33
5761d4b2accf,An improved QFT-based quantum comparator and extended modular arithmetic using one ancilla qubit,10.1088/1367-2630/acfd52,openalex,https://iopscience.iop.org/article/10.1088/1367-2630/acfd52/pdf,download_failed,,2026-03-31T10:57:34
57a58ac6ea72,Mathematical Foundations of Quantum Linear Regression: A Proof of Concept via Variational Hamiltonian Formulation,10.36227/techrxiv.175099726.66124047/v1,openalex,https://www.techrxiv.org/doi/pdf/10.36227/techrxiv.175099726.66124047,download_failed,,2026-03-31T10:57:35
57ed01f77bc6,Comparative Study between Quantum and Classical Methods: Few Observations from Portfolio Optimization Problem,10.1109/tqcebt54229.2022.10041475,none,,no_oa_source,,2026-03-31T10:57:43
58470ab028ef,Quantum Autoencoder for Enhanced Fraud Detection in Imbalanced Credit Card Dataset,10.1109/ACCESS.2024.3496901,openalex,https://doi.org/10.1109/access.2024.3496901,download_failed,,2026-03-31T10:57:45
585676a57508,A simple variational quantum Monte Carlo-effective mass approach for excitons and trions in quantum dots,10.1016/j.cpc.2020.107782,semantic_scholar,https://arxiv.org/pdf/2009.09662.pdf,success,585676a57508_a_simple_variational_quantum_monte_carlo_effective_mass_approach_for_excitons_an.pdf,2026-03-30T12:45:35
58a29f9f57a7,Hybrid Quantum-Classical Models and Optimization Techniques for Financial Fraud Detection,10.1109/ICICNIS66685.2025.11315779,none,,no_oa_source,,2026-03-31T10:57:52
58e7ea9324df,D5.4 Evaluation of quantum algorithms for pricing and computation of VaR,10.5281/zenodo.7149256,cached,,success,58e7ea9324df_d5_4_evaluation_of_quantum_algorithms_for_pricing_and_computation_of_var.pdf,2026-03-31T10:57:52
58f4450b9cce,Forecasting Financial Risk using Quantum Neural Networks,10.1109/icdim.2018.8847063,semantic_scholar,https://doi.org/10.6025/jisr/2019/10/3/97-104,success,58f4450b9cce_forecasting_financial_risk_using_quantum_neural_networks.pdf,2026-03-30T12:45:50
590bb868b4e0,Frequency-domain enhanced bi-directional recurrent quantum network for stock price trend prediction,10.1007/s11042-023-17620-y,crossref,https://link.springer.com/content/pdf/10.1007/s11042-023-17620-y.pdf,download_failed,,2026-03-31T10:58:00
596d3496c56c,Unleashing the Potential of LLMs for Quantum Computing: A Study in Quantum Architecture Design,,semantic_scholar,https://arxiv.org/pdf/2307.08191.pdf,success,596d3496c56c_unleashing_the_potential_of_llms_for_quantum_computing_a_study_in_quantum_archit.pdf,2026-03-30T12:45:59
59cca9744140,Quantum State Preparation by Improved MPS Method,,cached,,success,59cca9744140_quantum_state_preparation_by_improved_mps_method.pdf,2026-03-31T10:58:01
5a14221c82c6,A Comprehensive Exploration of Quantum Calculus: Extending Classical Calculus to Discrete Frameworks,10.47363/jpma/2025(3)141,cached,,success,5a14221c82c6_a_comprehensive_exploration_of_quantum_calculus_extending_classical_calculus_to_.pdf,2026-03-31T10:58:01
5a37fc259055,Quantum Optimization for Network Capacity Expansion of Microgrid Models via Grover-Enhanced QAOA,10.1109/MELECON64486.2026.11418844,none,,no_oa_source,,2026-03-31T10:58:08
5a3e1c66be6e,Smart Vault Security in Banks: A Quantum AI-Enabled Intrusion Detection System,10.1109/ICoEIT63558.2025.11211817,none,,no_oa_source,,2026-03-31T10:58:15
5a5bcd7b5e90,Algorithmic approach to adiabatic quantum optimization,10.1103/PhysRevA.85.032303,cached,,success,5a5bcd7b5e90_algorithmic_approach_to_adiabatic_quantum_optimization.pdf,2026-03-31T10:58:15
5a9835a859bf,Portfolio Optimization on Classical and Quantum Computers Using PortFawn,10.48550/arxiv.2112.08998,arxiv,https://arxiv.org/pdf/2112.08998.pdf,success,5a9835a859bf_portfolio_optimization_on_classical_and_quantum_computers_using_portfawn.pdf,2026-03-30T12:46:19
5b3485ced673,"Investment Risk Assessment: Quantum Computing and Communications - 2029 Fault-Tolerant Milestone Dependency, PQC Market Elimination, and Helium Supply Analysis",10.5281/zenodo.17635287,cached,,success,5b3485ced673_investment_risk_assessment_quantum_computing_and_communications_2029_fault_toler.pdf,2026-03-31T10:58:15
5b6f77b75bb0,Hybrid Quantum–Classical Learning Approaches for Scalable Optimization Beyond NISQ Limitations,10.48175/ijarsct-31116,cached,,success,5b6f77b75bb0_hybrid_quantum_classical_learning_approaches_for_scalable_optimization_beyond_ni.pdf,2026-03-31T10:58:15
5bb38201b7ae,QML Algorithm for Market Pattern Detection in High-Frequency Trading for Banking,10.1109/cises66934.2025.11265399,none,,no_oa_source,,2026-03-31T10:58:22
5beb1712456c,Using Quantum Monte Carlo Simulation to Price Complicated Derivatives In the Big Data Environment,10.1145/3651640.3651650,none,,no_oa_source,,2026-03-31T10:58:30
5c9fef8c2825,Financial Index Tracking via Quantum Computing with Cardinality Constraints,10.48550/arXiv.2208.11380,arxiv,https://arxiv.org/pdf/2208.11380.pdf,success,5c9fef8c2825_financial_index_tracking_via_quantum_computing_with_cardinality_constraints.pdf,2026-03-30T12:46:36
5cd21914c8a3,Enhancing quantum approximate optimization with CNN-CVaR integration,10.1007/s11128-025-04655-3,crossref,https://link.springer.com/content/pdf/10.1007/s11128-025-04655-3.pdf,download_failed,,2026-03-31T10:58:38
5cf59c9d0438,An Effective QUBO Formulation for Knapsack Problems,10.1109/QAI63978.2025.00039,none,,no_oa_source,,2026-03-31T10:58:46
5d534083c368,Solving non-native combinatorial optimization problems using hybrid quantum-classical algorithms,10.48550/arxiv.2403.03153,arxiv,https://arxiv.org/pdf/2403.03153.pdf,success,5d534083c368_solving_non_native_combinatorial_optimization_problems_using_hybrid_quantum_clas.pdf,2026-03-30T12:46:45
5f0d1c12d9b5,The Prospects for Applications of Quantum Computing in the Financial Sector,10.4324/9781003501947-7,none,,no_oa_source,,2026-03-31T10:58:54
5f1b1731f44b,Quantum Financial Modeling on Noisy Intermediate-Scale Quantum Hardware: Random Walks using Approximate Quantum Counting,10.1177/29767032231217444,openalex,https://journals.sagepub.com/doi/pdf/10.1177/29767032231217444,download_failed,,2026-03-31T10:58:56
5f3cabc4cfc6,An introduction to financial option pricing on a qudit-based quantum computer,10.48550/arxiv.2311.05537,arxiv,https://arxiv.org/pdf/2311.05537.pdf,success,5f3cabc4cfc6_an_introduction_to_financial_option_pricing_on_a_qudit_based_quantum_computer.pdf,2026-03-30T12:46:54
5f5133229f76,Spectral Graph Compression in Deploying Recommender Algorithms on Quantum Simulators,10.3390/computers14080310,openalex,https://www.mdpi.com/2073-431X/14/8/310/pdf?version=1754288225,download_failed,,2026-03-31T10:58:58
61102309a95a,Enhancing Quantum Machine Learning Algorithms for Optimized Financial Portfolio Management,10.1109/incos59338.2024.10527612,none,,no_oa_source,,2026-03-31T10:59:05
6128be5df2e0,Cost optimization in hybrid cloud environments,10.70593/978-81-984306-5-6_7,cached,,success,6128be5df2e0_cost_optimization_in_hybrid_cloud_environments.pdf,2026-03-31T10:59:05
615067f0066c,Hybrid Quantum-Classical Portfolio Optimization Leveraging Counterdiabatic Annealing and Quantum Risk Factors,10.36227/techrxiv.175795525.59311374/v1,openalex,https://www.techrxiv.org/doi/pdf/10.36227/techrxiv.175795525.59311374/v1,download_failed,,2026-03-31T10:59:07
618a035e5260,BLS-QLSTM: a novel hybrid quantum neural network for stock index forecasting,10.1057/s41599-025-05348-z,cached,,success,618a035e5260_bls_qlstm_a_novel_hybrid_quantum_neural_network_for_stock_index_forecasting.pdf,2026-03-31T10:59:07
6190538f1800,Current Challenge and Limitations in Quantum Computation,10.36893/jnao.2022.v13i02.0026-035,semantic_scholar,https://doi.org/10.36893/jnao.2022.v13i02.0026-035,success,6190538f1800_current_challenge_and_limitations_in_quantum_computation.pdf,2026-03-30T12:47:21
620d7dc5208d,Quantum Computing in Finance: The Intesa Sanpaolo Experience,10.1109/EMR.2024.3373796,cached,,success,620d7dc5208d_quantum_computing_in_finance_the_intesa_sanpaolo_experience.pdf,2026-03-31T10:59:07
623597ee0f9c,Dividing quantum circuits for time evolution of stochastic processes by orthogonal series density estimation,10.48550/arxiv.2406.01889,arxiv,https://arxiv.org/pdf/2406.01889.pdf,success,623597ee0f9c_dividing_quantum_circuits_for_time_evolution_of_stochastic_processes_by_orthogon.pdf,2026-03-30T12:47:26
624a4d090c3e,An efficient confidentiality scheme based on quadratic chaotic map and Fibonacci sequence,10.3934/math.20241323,openalex,http://dx.doi.org/10.3934/math.20241323,download_failed,,2026-03-31T10:59:10
6257d900d3ef,Hybrid Quantum Classical Model for Enhanced Cross Border Financial Fraud Detection,10.47392/irjaem.2025.0508,cached,,success,6257d900d3ef_hybrid_quantum_classical_model_for_enhanced_cross_border_financial_fraud_detecti.pdf,2026-03-31T10:59:10
6278f0d22ba5,Predictive Techniques for Stock Price Movement Using Quantum-Classical Approach: A Comprehensive Review,10.5281/zenodo.17961937,cached,,success,6278f0d22ba5_predictive_techniques_for_stock_price_movement_using_quantum_classical_approach_.pdf,2026-03-31T10:59:10
629ad7ff1054,Financial Market Modeling with Quantum Neural Networks,,cached,,success,629ad7ff1054_financial_market_modeling_with_quantum_neural_networks.pdf,2026-03-31T10:59:10
62e5c8b6b617,"Integration of Hybrid Quantum–Neuromorphic AI With Cloud, Edge, and High-Performance Computing Environments",10.4018/979-8-3373-7779-7.ch007,none,,no_oa_source,,2026-03-31T10:59:18
631717352091,Monte-Carlo Option Pricing in Quantum Parallel,,cached,,success,631717352091_monte_carlo_option_pricing_in_quantum_parallel.pdf,2026-03-31T10:59:18
63287a0e96b2,Time Series Forecasting with Quantum Machine Learning Architectures,10.1007/978-3-031-19493-1_6,none,,no_oa_source,,2026-03-31T10:59:25
