paper_id,title,authors,year,venue,doi,abstract,keywords,source_db,export_file,is_preprint,version_group_id
92120a510a51,Hybrid Encoding-based Quantum Self Attention for Financial Time Series Analysis,Lokes S.,2025,2025 IEEE International Conference on Acoustics Speech and Signal Processing Workshops Icasspw 2025 Workshop Proceedings,10.1109/ICASSPW65056.2025.11011079,,,scopus,api_search_scopus.json,0,
90197ede55d2,QFNN-FFD: Quantum Federated Neural Network for Financial Fraud Detection,Innan N.,2025,Proceedings 2025 IEEE International Conference on Quantum Software Qsw 2025,10.1109/QSW67625.2025.00015,,,scopus,api_search_scopus.json,0,
e2ab2ee964f2,The Role of Quantum Artificial Intelligence in Healthcare Advancements,Sunki K.,2025,Cognitive Science and Technology,10.1007/978-981-97-8533-9_10,,,scopus,api_search_scopus.json,0,
ffc34318e55e,Enhancing Property and Casualty Insurance Security with Cloud-Based AI Solutions,Adavelli S.R.,2025,Proceedings 2025 4th International Conference on Computational Modelling Simulation and Optimization Iccmso 2025,10.1109/ICCMSO67468.2025.00037,,,scopus,api_search_scopus.json,0,
4f1e1b5ffa40,Effects of Post Quantum Cryptography on Financial Blockchains,Başol A.E.,2025,International Conference on Computer Science and Engineering Ubmk,10.1109/UBMK67458.2025.11206837,,,scopus,api_search_scopus.json,0,
87355a9e4b6f,Quantum Computing with Chip-Scale Devices,Mallika P.,2025,Quantum Optics Devices on A Chip,10.1002/9781394248605.ch6,,,scopus,api_search_scopus.json,0,
8c043b163d2c,QFDNN: A Resource-Efficient Variational Quantum Feature Deep Neural Networks for Fraud Detection and Loan Prediction,Das S.,2025,IEEE Transactions on Computational Social Systems,10.1109/TCSS.2025.3568618,,,scopus,api_search_scopus.json,0,
c0d064db890f,Investigating Quantum Computing’s Potential for Environmental Engineering Optimisation,Ballari S.O.,2025,Recent Trends in Engineering and Science for Resource Optimization and Sustainable Development,10.1201/9781003596721-27,,,scopus,api_search_scopus.json,0,
97f8ca57e4d1,Advancements in Quantum-Resistant Cryptography: Safeguarding Future Digital Communications,Jadhav R.D.,2025,Lecture Notes in Networks and Systems,10.1007/978-981-96-7400-8_10,,,scopus,api_search_scopus.json,0,
351b5122b08d,Post-Quantum AI-Driven Cryptographic Key Management for Financial Anomaly Detection,Roosan D.,2025,Pacific Asia Conference on Information Systems,,,,scopus,api_search_scopus.json,0,
dfae308afc40,Secure Real-Time Payment Fraud Detection Using Quantum Homomorphic Encryption Techniques,Chittem M.B.,2025,Privacy and Security Inss Fintech Healthcare and Social Applications,10.1201/9781003630715-7,,,scopus,api_search_scopus.json,0,
096e80deac90,How AI Empowers Quantum Computing,Subbaiah S.,2025,Quantum Computing and Artificial Intelligence the Industry Use Cases,10.1002/9781394242399.ch5,,,scopus,api_search_scopus.json,0,
b7f6452bd231,Quantum Algorithms for Solving Large-Scale Optimization Problems: Challenges and Breakthroughs,Rao D.D.,2025,Proceedings of 3rd International Conference on Intelligent Cyber Physical Systems and Internet of Things Icoici 2025,10.1109/ICoICI65217.2025.11254519,,,scopus,api_search_scopus.json,0,
3334b53c69a8,An Outlook on Universal Quantum Computers,Jaithoon Bibi M.,2025,Quantum Computing and Artificial Intelligence the Industry Use Cases,10.1002/9781394242399.ch10,,,scopus,api_search_scopus.json,0,
4a7187392d86,Quantum Bayesian Networks for Machine Learning in Oil-Spill Detection,Siddiqui O.I.,2025,Proceedings of the International Joint Conference on Neural Networks,10.1109/IJCNN64981.2025.11228312,,,scopus,api_search_scopus.json,0,
2bbe3d20e73a,Cutting-Edge Quantum Computing Technologies: A Focus on Cybersecurity Applications,Badhan A.K.,2025,Quantum Computing Cyber Security and Cryptography Issues Technologies Algorithms Programming and Strategies,10.1007/978-981-96-4948-8_2,,,scopus,api_search_scopus.json,0,
b8ac945260d6,"5th International Conference on Data Analytics and Management, ICDAM 2024",,2025,Lecture Notes in Networks and Systems,,,,scopus,api_search_scopus.json,0,
266076503780,Application of Qubits in Artificial Intelligence and Machine Learning,Nalini S.,2025,Quantum Computing the Future of Information Processing,10.1201/9781003499459-2,,,scopus,api_search_scopus.json,0,
b8ac945260d6,"5th International Conference on Data Analytics and Management, ICDAM 2024",,2025,Lecture Notes in Networks and Systems,,,,scopus,api_search_scopus.json,0,
476de7a978e5,Quantum state preparation for multivariate functions,Rosenkranz M.,2025,Quantum,10.22331/q-2025-04-09-1703,,,scopus,api_search_scopus.json,0,
393062163c65,Securing the Future: Quantum Computing in Cybersecurity,Thangamani R.,2025,Quantum Computing Cyber Security and Cryptography Issues Technologies Algorithms Programming and Strategies,10.1007/978-981-96-4948-8_17,,,scopus,api_search_scopus.json,0,
cbf358142448,Quantum Computing: Transforming Cybersecurity in the Quantum Era,Saxena N.,2025,Quantum Computing Cyber Security and Cryptography Issues Technologies Algorithms Programming and Strategies,10.1007/978-981-96-4948-8_1,,,scopus,api_search_scopus.json,0,
2616b05c1e88,Quantum computing: An introduction,Saini K.,2025,Advances in Computers,10.1016/bs.adcom.2025.02.008,,,scopus,api_search_scopus.json,0,
6ce42c711e13,Comparative Study of Quantum Computing Tools and Frameworks,Hamid M.,2025,Communications in Computer and Information Science,10.1007/978-3-031-80842-5_8,,,scopus,api_search_scopus.json,0,
25a0822eceff,Designing Quantum-Resilient Blockchain Frameworks: Enhancing Transactional Security with Quantum Algorithms in Decentralized Ledgers,Kale M.R.,2025,International Journal of Advanced Computer Science and Applications,10.14569/IJACSA.2025.0160462,,,scopus,api_search_scopus.json,0,
816c28928d11,Financial Forecasting using Quantum-Inspired Deep Learning,Landenberger A.,2025,Ines 2025 29th IEEE International Conference on Intelligent Engineering Systems 2025 Proceedings,10.1109/INES67149.2025.11078024,,,scopus,api_search_scopus.json,0,
15954dd03899,"Quantum Computing, Cyber Security and Cryptography: Issues, Technologies, Algorithms, Programming and Strategies",Goyal S.B.,2025,Quantum Computing Cyber Security and Cryptography Issues Technologies Algorithms Programming and Strategies,10.1007/978-981-96-4948-8,,,scopus,api_search_scopus.json,0,
d5d8629d0d8a,Quantum Cryptography: Enhancing Secure Communication in the Era of Quantum Computing,Rakhra M.,2025,2025 International Conference on Networks and Cryptology Netcrypt 2025,10.1109/NETCRYPT65877.2025.11102170,,,scopus,api_search_scopus.json,0,
eea90e6f38d7,Exploring the Frontier: Quantum Machine Learning Algorithms,Thi H.L.,2025,Lecture Notes in Networks and Systems,10.1007/978-981-97-9324-2_10,,,scopus,api_search_scopus.json,0,
b8ac945260d6,"5th International Conference on Data Analytics and Management, ICDAM 2024",,2025,Lecture Notes in Networks and Systems,,,,scopus,api_search_scopus.json,0,
a2ed6895af61,Numerical solution of boundary value problems using quantum computing system,Das A.,2025,International Journal of System of Systems Engineering,10.1504/IJSSE.2025.151321,,,scopus,api_search_scopus.json,0,
47c971666aa3,Quantum Computing and Algorithms in Financial Applications,Riyath M.I.M.,2025,Quantum Driven Financial Intelligence Innovations in Predictive Analytics and Autonomous Trading Systems,10.4018/979-8-3373-2893-5.ch008,,,scopus,api_search_scopus.json,0,
9d8b9b1a4e76,FACTORING DECISION SUPPORT SYSTEM BASED ON OPTIMIZED QUANTUM ALGORITHMS QMC,Chuvakov A.,2025,Informatics and Automation,10.15622/ia.24.2.11,,,scopus,api_search_scopus.json,0,
1c29e947681c,Quantum Apocalypse: Fortifying Critical Infrastructure in the Age of Cyber Warfare,Kumar S.,2025,European Conference on Information Warfare and Security Eccws,10.34190/eccws.24.1.3757,,,scopus,api_search_scopus.json,0,
36571aff00dc,Post-quantum investigating Cryptography for Data Safeguard Transmission in Future Network Communication,Jasim L.H.,2025,2025 International Conference on Computational Innovations and Engineering Sustainability Iccies 2025,10.1109/ICCIES63851.2025.11033076,,,scopus,api_search_scopus.json,0,
b8ac945260d6,"5th International Conference on Data Analytics and Management, ICDAM 2024",,2025,Lecture Notes in Networks and Systems,,,,scopus,api_search_scopus.json,0,
b8ac945260d6,"5th International Conference on Data Analytics and Management, ICDAM 2024",,2025,Lecture Notes in Networks and Systems,,,,scopus,api_search_scopus.json,0,
1397c5b0fbc3,Hybrid Classical-Quantum Generative Algorithms for Financial Modelling and Prediction,Ganguly S.,2025,2025 International Conference on Intelligent Control Computing and Communications Ic3 2025,10.1109/IC363308.2025.10956507,,,scopus,api_search_scopus.json,0,
0c3a103dd45c,Qubit-Based Applications for Next Generation Society,Kandan M.,2025,Quantum Computing the Future of Information Processing,10.1201/9781003499459-4,,,scopus,api_search_scopus.json,0,
142fa7676c3d,Quantum Circuit Cutting: A Security Methodology,Typaldos G.,2025,Proceedings IEEE Quantum Week 2025 Qce 2025,10.1109/QCE65121.2025.00054,,,scopus,api_search_scopus.json,0,
b8ac945260d6,"5th International Conference on Data Analytics and Management, ICDAM 2024",,2025,Lecture Notes in Networks and Systems,,,,scopus,api_search_scopus.json,0,
c6240bc88e6f,Low Liquidity Brings Volatility: Quantum Zeno Effect and Pricing,Widdows D.,2025,Lecture Notes in Networks and Systems,10.1007/978-3-031-83117-1_36,,,scopus,api_search_scopus.json,0,
81f8921daa1a,A Peek into the Post-Quantum Era-PQA PQC: What Will Happen in 2030,Alessa A.S.,2025,Quantum Technology Applications Impact and Future Challenges,10.1201/9781003537243-10,,,scopus,api_search_scopus.json,0,
103e75f639af,LLM-Guided Ansätze Design for Quantum Circuit Born Machines in Financial Generative Modeling,Gujju Y.,2025,Proceedings IEEE Quantum Week 2025 Qce 2025,10.1109/QCE65121.2025.10303,,,scopus,api_search_scopus.json,0,
2f672eed4ea2,Quantum-blockchain scheme in fraud detection and risk management resilience,Majumder S.,2025,Quantum Computing and Artificial Intelligence in Logistics and Supply Chain Management,10.1201/9781003498292-20,,,scopus,api_search_scopus.json,0,
a1a01d02fc54,Cryptographic defense against quantum computer attacks: A scoping review,Gërvalla V.,2025,Ceur Workshop Proceedings,,,,scopus,api_search_scopus.json,0,
30ba9d2c856c,Quantum Computing Applications,Eswaran U.,2025,Quantum Computing the Future of Information Processing,10.1201/9781003499459-3,,,scopus,api_search_scopus.json,0,
c324e778d24f,Quantum Computing: The Future of Information Processing,Tyagi A.K.,2025,Quantum Computing the Future of Information Processing,10.1201/9781003499459,,,scopus,api_search_scopus.json,0,
e9bc43539b4b,Analyzing the Financial Impact of Corporate Social Responsibility Using Quantum Neural Transformer Models,Vijayakumar L.,2025,2025 International Conference on Computing Technologies and Data Communication Icctdc 2025,10.1109/ICCTDC64446.2025.11158042,,,scopus,api_search_scopus.json,0,
4bfc5097b321,Systematic review of MBSE applications in quantum computing research,Schwanda S.K.,2025,Iise Annual Conference and Expo 2025 Conference Proceedings,10.21872/2025IISE_7030,,,scopus,api_search_scopus.json,0,
3ba9ef683b8e,Securing Cloud AI Workloads: Protecting Generative AI Models from Adversarial Attacks,Patel A.,2025,2025 IEEE 4th International Conference on AI in Cybersecurity Icaic 2025,10.1109/ICAIC63015.2025.10848877,,,scopus,api_search_scopus.json,0,
0334f3163d3c,Towards Secondary Structure Prediction of Longer Mrna Sequences Using a Quantum-Centric Optimization Scheme,Kumar V.,2025,Proceedings IEEE Quantum Week 2025 Qce 2025,10.1109/QCE65121.2025.00254,,,scopus,api_search_scopus.json,0,
ac9d281a5275,DEVELOPMENT OF POST-QUANTUM CRYPTOSYSTEMS BASED ON THE RAO-NAM SCHEME,Melenti Y.,2025,Eastern European Journal of Enterprise Technologies,10.15587/1729-4061.2025.323195,,,scopus,api_search_scopus.json,0,
d3ed6e3e12e9,"Quantum-Secured E-Commerce with Blockchain, BB84 and BLAKE3 Encryption using GNN",Harikrishnan S.,2025,Proceedings of 8th International Conference on Inventive Computation Technologies Icict 2025,10.1109/ICICT64420.2025.11005156,,,scopus,api_search_scopus.json,0,
93a7b6c5090c,Quantum Computing for Advanced Market Forecasting and Risk Management in Financial Services,Magesh S.,2025,2025 International Conference on Metaverse and Current Trends in Computing Icmctc 2025,10.1109/ICMCTC62214.2025.11196584,,,scopus,api_search_scopus.json,0,
f6ab8710875e,Computer-Aided Quantum Algorithms for Real-Time Energy Market Trading,Wu J.,2025,IEEE Access,10.1109/ACCESS.2025.3553369,,,scopus,api_search_scopus.json,0,
ee842dc07f1e,Modified Quantum Long-Short Term Memory with Variational Quantum Circuits for PV Power Forecasting,Phan H.V.,2025,Conference Record IAS Annual Meeting IEEE Industry Applications Society,10.1109/IAS62731.2025.11061559,,,scopus,api_search_scopus.json,0,
f6e3e5efa53c,Implementing Credit Risk Analysis with Quantum Singular Value Transformation,Veronelli D.,2025,Proceedings IEEE Quantum Week 2025 Qce 2025,10.1109/QCE65121.2025.00243,,,scopus,api_search_scopus.json,0,
dc34040967e0,Integrating Federated Learning in Quantum Computing for Secure and Scalable Model Training,Shareef D.K.,2025,Proceedings of the 4th International Conference on Innovative Mechanisms for Industry Applications Icimia 2025,10.1109/ICIMIA67127.2025.11200828,,,scopus,api_search_scopus.json,0,
6149c14b492e,Implementing Quantum Machine Learning in Credit Card Fraud Detection,Jabeen U.,2025,2025 International Conference on Networks and Cryptology Netcrypt 2025,10.1109/NETCRYPT65877.2025.11102604,,,scopus,api_search_scopus.json,0,
9d22e2dc2197,Quantum-Resistant Cryptographic Architecture for Secure Payments and IoT-Driven Banking Ecosystems,Tumma C.,2025,Conference of Open Innovation Association Fruct,10.23919/FRUCT67853.2025.11239185,,,scopus,api_search_scopus.json,0,
95ecfc14e0ed,Solving Computational Fluid Dynamic Problems Using Quantum Computing,Al-Ogbi S.A.,2025,SPE Middle East Oil and Gas Show and Conference Meos Proceedings,10.2118/227721-MS,,,scopus,api_search_scopus.json,0,
d3b96e5db423,On Quantum Bsde Solver for High-Dimensional Parabolic Pdes,Su H.,2025,Proceedings IEEE Quantum Week 2025 Qce 2025,10.1109/QCE65121.2025.10320,,,scopus,api_search_scopus.json,0,
5ceb0011b1cd,Decoding Market Dynamics: Variational Quantum Circuit in Stock Prediction,Sahoo B.C.,2025,Intelligent Systems Reference Library,10.1007/978-3-031-89905-8_2,,,scopus,api_search_scopus.json,0,
01a1ecaddb94,Optimized Stock Price Forecasting: A Deep Learning Approach Using QCTO Based GRU Network,Dey M.K.,2025,International Conference on Computing Intelligence and Application Ciacon 2025,10.1109/CIACON65473.2025.11189776,,,scopus,api_search_scopus.json,0,
a15537347cbb,Research on Quantum Computing for Practical SPN Structure Symmetrie Ciphers Attacks Using the D-Wave Advantage,Pei Z.,2025,Jisuanji Xuebao Chinese Journal of Computers,10.11897/SP.1016.2025.00234,,,scopus,api_search_scopus.json,0,
91a3af81badd,Enhancing Quantum Federated Learning with Fisher Information-Based Optimization,Bhatia A.S.,2025,Proceedings IEEE Quantum Week 2025 Qce 2025,10.1109/QCE65121.2025.00113,,,scopus,api_search_scopus.json,0,
ef9beb7877bb,CryptoQNet: Leveraging Quantum Computing for Enhanced Cryptocurrency Market Analysis,Pervez R.,2025,2025 International Conference on Emerging Smart Computing and Informatics Esci 2025,10.1109/ESCI63694.2025.10988262,,,scopus,api_search_scopus.json,0,
2b0ee0736142,Deep Learning with Quantum Computing Leveraging risk assessment financial optimization and detection of frauds,Niranjanreddy K.,2025,2025 International Conference on Computational Innovations and Engineering Sustainability Iccies 2025,10.1109/ICCIES63851.2025.11033124,,,scopus,api_search_scopus.json,0,
53df43423d3e,Quantum-Assisted Hyperparameter Tuning Challenge for Financial Fraud Detection,Ehbali C.,2025,Lecture Notes in Networks and Systems,10.1007/978-3-031-88304-0_65,,,scopus,api_search_scopus.json,0,
1ef2c5762174,Exploring Quantum Challenges and Opportunities of Quantum Machine Learning Adoption in Finance,Vashishth T.K.,2025,Machine Learning and Modeling Techniques in Financial Data Science,10.4018/979-8-3693-8186-1.ch017,,,scopus,api_search_scopus.json,0,
a4c3e0a01afe,Evaluating Quantum Computing’s Potential for Financial Engineering Optimisation,Virmani D.,2025,Recent Trends in Engineering and Science for Resource Optimization and Sustainable Development,10.1201/9781003596721-10,,,scopus,api_search_scopus.json,0,
647f1186df1e,Financial Insights Unleashed: Computational Intelligence in Practice,Makhija P.,2025,Computational Intelligence Solutions for Real Life Problems,10.1201/9781998511013-10,,,scopus,api_search_scopus.json,0,
e97b56076b3b,Quantum Computing for Fraud Detection in Real-Time Payment Systems,Gurajada H.N.H.,2025,2025 International Conference on Computing Technologies and Data Communication Icctdc 2025,10.1109/ICCTDC64446.2025.11158810,,,scopus,api_search_scopus.json,0,
ae11b084b443,Exploring Machine Learning and Advanced Modeling Techniques in Financial Data Science,Manjunathan N.,2025,Proceedings of 8th International Conference on Trends in Electronics and Informatics Icoei 2025,10.1109/ICOEI65986.2025.11013591,,,scopus,api_search_scopus.json,0,
59b6ab95741d,CVaR-Based Variational Quantum Optimization for User Association in Handoff-Aware Vehicular Networks,Yan Z.,2025,IEEE International Conference on Communications,10.1109/ICC52391.2025.11161596,,,scopus,api_search_scopus.json,0,
aedc978c53c2,Towards Quantum-Ready Blockchain Fraud Detection via Ensemble Graph Neural Networks,Haider M.Z.,2025,2025 7th International Conference on Blockchain Computing and Applications Bcca 2025,10.1109/BCCA66705.2025.11229725,,,scopus,api_search_scopus.json,0,
110acd221366,Sustainable Supply Chain Financing Through AIoE Analytics,Motevalli S.H.,2025,Artificial Intelligence of Everything and Sustainable Development,10.1007/978-981-96-7202-8_6,,,scopus,api_search_scopus.json,0,
d8858dd025e5,A Privacy-Preserving Federated Framework with Hybrid Quantum-Enhanced Learning for Financial Fraud Detection,Sawaika A.,2025,Proceedings IEEE Quantum Week 2025 Qce 2025,10.1109/QCE65121.2025.00175,,,scopus,api_search_scopus.json,0,
82837bc5f6da,Finance in the Quantum Computing Era: A Survey from 2019 to 2024,Andrade-Gorjoux L.E.,2025,Studies in Computational Intelligence,10.1007/978-3-031-85614-3_14,,,scopus,api_search_scopus.json,0,
0419801c5ed8,Hybrid Quantum Fuzzy Neural Network Approach- Based SNS Sentimental Analysis for Stock Market Prediction,EL Azzaoui A.,2025,Human Centric Computing and Information Sciences,10.22967/HCIS.2025.15.015,,,scopus,api_search_scopus.json,0,
099e3e1f58a8,TransGuard-QNet: A Hybrid Quantum Machine Learning Framework for Financial Transaction Risk Assessment and Fraud Detection With Linear Programming Optimization,Sasikala T.S.,2025,Computational Economics,10.1007/s10614-025-11127-4,,,scopus,api_search_scopus.json,0,
fa293e133c2d,AI-Driven Finance: Bridging Innovation with Regulatory Standards and Fair Practices,Singh S.,2025,Sustainable Finance,10.1007/978-3-032-01677-5_20,,,scopus,api_search_scopus.json,0,
38075c0818cd,"Quantum Computing in Finance: Regulatory Readiness, Legal Gaps, and the Future of Secure Tech Innovation",Zafar A.,2025,European Journal of Risk Regulation,10.1017/err.2025.10050,,,scopus,api_search_scopus.json,0,
02d9952d184a,Quantum-Enhanced AI and Machine Learning: Transforming Predictive Analytics,Shammri F.K.A.,2025,Recent Advances in Electrical and Electronic Engineering,10.2174/0123520965377470250225062938,,,scopus,api_search_scopus.json,0,
a8739640129b,A Review on Quantum Machine Learning in Applied Systems and Engineering,Hong Y.Y.,2025,IEEE Access,10.1109/ACCESS.2025.3599147,,,scopus,api_search_scopus.json,0,
100335736ba1,Quantum Machine Learning: Redefining Computational Boundaries,Arshdeep ,2025,Proceedings 2025 7th International Conference on Computational Intelligence and Communication Technologies Ccict 2025,10.1109/CCICT65753.2025.00018,,,scopus,api_search_scopus.json,0,
160c7e4ac19a,Evaluating the Role of Noise Mitigation in QAOA: A Study of Zero-Noise Extrapolation and CVaR,Lusso A.,2025,Proceedings IEEE Quantum Week 2025 Qce 2025,10.1109/QCE65121.2025.10466,,,scopus,api_search_scopus.json,0,
96b0e5014fca,The Development of Artificial Intelligence and Machine Learning: Applications in Financial Services,Leke C.A.,2025,Contributions to Finance and Accounting,10.1007/978-3-031-87368-3_2,,,scopus,api_search_scopus.json,0,
7f76be2e4d1a,Quantum computing and risk prediction accuracy: an analysis of IT companies’ risk appetite,Sivan A.,2025,International Journal of Business and Systems Research,10.1504/IJBSR.2025.145483,,,scopus,api_search_scopus.json,0,
c94ace0e1e02,Consensus-based Distributed Quantum Kernel Learning for Speech Recognition,Chen K.C.,2025,2025 IEEE International Conference on Acoustics Speech and Signal Processing Workshops Icasspw 2025 Workshop Proceedings,10.1109/ICASSPW65056.2025.11011036,,,scopus,api_search_scopus.json,0,
0f028fff3500,Quantum Computing: Transforming the Landscape of Financial Markets,Ahmed M.,2025,Emerging Trends and Innovations in Financial Services A Futurology Perspective,10.4018/979-8-3693-7160-2.ch013,,,scopus,api_search_scopus.json,0,
58c1ecae90f8,Computational Intelligence for Autonomous Finance,Gupta D.,2025,Computational Intelligence for Autonomous Finance,10.1002/9781394233250,,,scopus,api_search_scopus.json,0,
428978307ae4,QuLTSF: Long-Term Time Series Forecasting with Quantum Machine Learning,Chittoor H.H.S.,2025,International Conference on Agents and Artificial Intelligence,10.5220/0013395500003890,,,scopus,api_search_scopus.json,0,
a603e283e0cf,Empowering Sustainable Finance Through Education and Awareness: Fostering Responsible AI and Quantum Computing Usage for Enhanced ESG Analysis,Geetha N.,2025,Adaptive Artificial Intelligence Fundamentals Challenges and Applications,10.1002/9781394389070.ch16,,,scopus,api_search_scopus.json,0,
6bb2d0745bbd,Sustainable digital finance and Finance 5.0: a systematic review and research agenda,Gulati T.,2025,South Asian Journal of Business Studies,10.1108/SAJBS-03-2025-0131,,,scopus,api_search_scopus.json,0,
5230459c725b,Quorum: Zero-Training Unsupervised Anomaly Detection using Quantum Autoencoders,Ludmir J.Z.,2025,Proceedings Design Automation Conference,10.1109/DAC63849.2025.11132860,,,scopus,api_search_scopus.json,0,
0de75f167da2,AI-Driven Finance in the VUCA World,Yadav A.,2025,AI Driven Finance in the Vuca World,10.1201/9781003482154,,,scopus,api_search_scopus.json,0,
de76c0f9da4e,Federated Learning in Quantum Computing for Privacy-Preserving and Distributed Quantum Model Training,Mashetty P.c.,2025,2025 6th International Conference on Data Intelligence and Cognitive Informatics Icdici 2025,10.1109/ICDICI66477.2025.11135329,,,scopus,api_search_scopus.json,0,
f86f7e12947b,Computational Renaissance and Quantum Horizons: New Directions for Cybersecurity,Bedi P.,2025,Quantum Computing Cyber Security and Cryptography Issues Technologies Algorithms Programming and Strategies,10.1007/978-981-96-4948-8_5,,,scopus,api_search_scopus.json,0,
8a247cf12652,"Quantum Approaches to the 0/1 Multi-Knapsack Problem: QUBO Formulation, Penalty Parameter Characterization and Analysis",Guney E.,2025,International Conference on Agents and Artificial Intelligence,10.5220/0013387700003890,,,scopus,api_search_scopus.json,0,
ef7a18930d8c,Pattern Recognition Using QML Algorithm for Fraud Detection in Banking,Chaudhary P.,2025,2025 International Conference on Networks and Cryptology Netcrypt 2025,10.1109/NETCRYPT65877.2025.11102584,,,scopus,api_search_scopus.json,0,
b610c2e71d58,Quantum Machine Learning for Phishing URLs Detection: Implementation and Evaluation with Qiskit,Wei Y.,2025,2025 10th International Conference on Information and Network Technologies Icint 2025,10.1109/ICINT65528.2025.11030883,,,scopus,api_search_scopus.json,0,
4e3a86adf293,Quantum Cybersecurity Technologies in Banking and Finance,Khang A.,2025,AI Powered Cybersecurity for Banking and Finance how to Enhance Security Protect Data and Prevent Attacks,10.4324/9781003596875-13,,,scopus,api_search_scopus.json,0,
eff19997af38,Quantum Artificial Intelligence for Critical Infrastructure: A Survey and Vision,Chen S.Y.C.,2025,Proceedings of the International Joint Conference on Neural Networks,10.1109/IJCNN64981.2025.11227684,,,scopus,api_search_scopus.json,0,
353f305d5ce8,Enhancing Classification Accuracy with Quantum Non-Negative Matrix Factorization and Quantum Support Vector Machines,Chikhaoui B.,2025,Proceedings 2025 International Conference on Quantum Communications Networking and Computing Qcnc 2025,10.1109/QCNC64685.2025.00075,,,scopus,api_search_scopus.json,0,
1f867e9cb90a,Emerging Technologies in Financial Process Optimization and Risk Management,Sabkara M.,2025,Dynamic and Safe Economy in the Age of Smart Technologies,10.4018/979-8-3693-4369-2.ch002,,,scopus,api_search_scopus.json,0,
828cf1492abc,QEA-FAD: Quantum Enhanced Autoencoders for Anomaly Detection in Finance and Healthcare,Kundu S.,2025,2025 International Conference on Networks and Cryptology Netcrypt 2025,10.1109/NETCRYPT65877.2025.11102801,,,scopus,api_search_scopus.json,0,
a40215e1b834,Quantum-Enhanced Probabilistic Databases: A Novel Framework for Real-Time Decision Support Systems in High-Dimensional Uncertainty Modeling,Sushmitha J.,2025,2025 International Conference on Metaverse and Current Trends in Computing Icmctc 2025,10.1109/ICMCTC62214.2025.11196710,,,scopus,api_search_scopus.json,0,
914ea9b006b5,A Cirq-Enhanced Quantum Reinforcement Learning Model for High-Frequency Trading Optimization,Yadav S.K.,2025,Proceedings of the 2025 12th International Conference on Computing for Sustainable Global Development Indiacom 2025,10.23919/INDIACom66777.2025.11115454,,,scopus,api_search_scopus.json,0,
4ae9c89aa263,"The Intersection of Quantum Computing, Artificial Intelligence and Financial Risks: A Bibliometric Analysis of the Modern Financial Sector",Garg A.,2025,Journal of Information Technology Management,10.22059/JITM.2025.100694,,,scopus,api_search_scopus.json,0,
9508a244ee62,Implementing Post-Quantum Cyber Security in Financial Systems,Voloch N.,2025,Proceedings International Conference on Advanced Computer Information Technologies Acit,10.1109/ACIT65614.2025.11185847,,,scopus,api_search_scopus.json,0,
2e71f6f54b8b,"4th International Scientific and Practical Conference on Digital and Information Technologies in Economics and Management, DITEM 2024",,2025,Lecture Notes in Networks and Systems,,,,scopus,api_search_scopus.json,0,
61da787dda7e,Technology and Financial Innovation in Emerging Markets: Impacts on Value Creation,Sung A.,2025,Contributions to Finance and Accounting,10.1007/978-3-031-93526-8_15,,,scopus,api_search_scopus.json,0,
9c4681ed0b36,"ADVANCED DIGITAL TECHNOLOGIES IN FINANCIAL AND BUSINESS MANAGEMENT: Unleashing the Power of Artificial Intelligence, Machine Learning, Blockchain, and the Internet of Things",Arora J.B.,2025,Advanced Digital Technologies in Financial and Business Management Unleashing the Power of Artificial Intelligence Machine Learning Blockchain and the Internet of Things,,,,scopus,api_search_scopus.json,0,
a48abf25aaca,Benchmarking Highly Precise Quantum Linear Systems Algorithms,Harkness A.,2025,Proceedings IEEE Quantum Week 2025 Qce 2025,10.1109/QCE65121.2025.10491,,,scopus,api_search_scopus.json,0,
30e9f9c06b15,Navigating Optimization and Security Challenges in the AI-Driven Digital Economy: From Classical Limits to Quantum Solutions,Waseem H.M.,2025,Iet Conference Proceedings,10.1049/icp.2025.2981,,,scopus,api_search_scopus.json,0,
8a7d4e6bffd3,Becoming Quantum Safe: Protect Your Business and Mitigate Risks with Post‐Quantum Cryptography and Crypto‐Agility,Arun J.S.,2025,Becoming Quantum Safe Protect Your Business and Mitigate Risks with Postquantum Cryptography and Cryptoagility,10.1002/9781394406784,,,scopus,api_search_scopus.json,0,
3fdaa3e55eaa,Evolving a Multi-Population Evolutionary-QAOA on Distributed QPUs,Schiavello F.,2025,Proceedings IEEE Quantum Week 2025 Qce 2025,10.1109/QCE65121.2025.00012,,,scopus,api_search_scopus.json,0,
fd2dff08ca62,Quantum computing and its implications for Asian innovation ecosystems,Wang J.,2025,Asian Journal of Technology Innovation,10.1080/19761597.2024.2420920,,,scopus,api_search_scopus.json,0,
21be325c2454,AI-Enhanced DevOps Integration in Quantum Computing Environments: Optimizing Serverless Application Performance for Retail Systems,Rana M.,2025,2025 IEEE Madhya Pradesh Section Conference Mpcon 2025,10.1109/MPCON66082.2025.11256734,,,scopus,api_search_scopus.json,0,
bb10835d7c4c,Data Privacy Challenges and Innovations in the Metaverse Financial Ecosystem,Vani R.,2025,AI Powered Cybersecurity for Banking and Finance how to Enhance Security Protect Data and Prevent Attacks,10.4324/9781003596875-23,,,scopus,api_search_scopus.json,0,
8767284d28a2,Investing in Revolutions: Creating Wealth from Transformational Technology Waves,Elyashiv T.,2025,Investing in Revolutions Creating Wealth from Transformational Technology Waves,10.1007/979-8-8688-1177-7,,,scopus,api_search_scopus.json,0,
