paper_id,title,doi,source,pdf_url,status,filename,timestamp
37f43983f4d2,Quantum Computing: <i>Implications for Portfolio Managers</i>,10.3905/joi.2016.25.3.081,institutional,https://www-pm-research-com.esc-web.lib.cbs.dk/content/iijinvest/25/3/81.full.pdf,success,37f43983f4d2_quantum_computing_i_implications_for_portfolio_managers_i.pdf,2026-03-31T22:18:46
381642996201,Quantum Variational Autoencoders for Predictive Analytics in High Frequency Trading Enhancing Market Anomaly Detection,10.54938/ijemdcsai.2024.03.1.319,semantic_scholar,https://ojs.ijemd.com/index.php/ComputerScienceAI/article/download/319/164,success,381642996201_quantum_variational_autoencoders_for_predictive_analytics_in_high_frequency_trad.pdf,2026-03-30T12:40:06
394c63b275d9,Enhancing variational quantum classifier performance with meta-heuristic feature selection for credit card fraud detection,10.1140/epjs/s11734-025-01703-y,unpaywall,https://link.springer.com/content/pdf/10.1140/epjs/s11734-025-01703-y.pdf,success,394c63b275d9_enhancing_variational_quantum_classifier_performance_with_meta_heuristic_feature.pdf,2026-03-30T14:03:54
394db2cbf8da,Quantum Approximate Optimization Algorithm for Portfolio Selection: A Comparative Study with Classical Markowitz Optimization,10.2139/ssrn.5793303,manual_import,,success,394db2cbf8da_quantum_approximate_optimization_algorithm_for_portfolio_selection_a_comparative.pdf,2026-04-06T16:44:35
39e897283cac,Exploring the synergistic potential of quantum annealing and gate model computing for portfolio optimization,,cached,,success,39e897283cac_exploring_the_synergistic_potential_of_quantum_annealing_and_gate_model_computin.pdf,2026-03-31T10:54:13
3a13b1eecbf9,Provable bounds for noise-free expectation values computed from noisy samples,10.48550/arxiv.2312.00733,arxiv,https://arxiv.org/pdf/2312.00733.pdf,success,3a13b1eecbf9_provable_bounds_for_noise_free_expectation_values_computed_from_noisy_samples.pdf,2026-03-30T12:40:19
3a3ba897009d,QAOA applied to the portfolio optimization problem,,openalex,https://repositorio.ufrn.br/handle/123456789/54372,download_failed,,2026-03-31T10:54:16
3a4b78215cc7,Real Option Pricing using Quantum Computers,,cached,,success,3a4b78215cc7_real_option_pricing_using_quantum_computers.pdf,2026-03-31T10:54:16
3a533a166c84,Quantum Portfolio Optimization: An Extensive Benchmark,10.48550/arxiv.2509.17876,arxiv,https://arxiv.org/pdf/2509.17876.pdf,success,3a533a166c84_quantum_portfolio_optimization_an_extensive_benchmark.pdf,2026-03-30T12:40:27
3a64b1f387c0,"Near-Term Quantum Computing Techniques: Variational Quantum Algorithms, Error Mitigation, Circuit Compilation, Benchmarking and Classical Simulation",10.48550/arxiv.2211.08737,arxiv,https://arxiv.org/pdf/2211.08737.pdf,success,3a64b1f387c0_near_term_quantum_computing_techniques_variational_quantum_algorithms_error_miti.pdf,2026-03-30T12:40:31
3adb18321a79,Quantum Quantitative Trading: High-Frequency Statistical Arbitrage Algorithm,10.1088/1367-2630/ac7f26,recovery_s2,https://arxiv.org/pdf/2104.14214.pdf,success,3adb18321a79_quantum_quantitative_trading_high_frequency_statistical_arbitrage_algorithm.pdf,2026-03-31T12:35:06
3bd0da5c69ac,"PREreview of ""The Inverse Born Rule Fallacy: On the Informational Limits of Phase-Locked Amplitude Encoding""",10.5281/zenodo.18793265,institutional,http://esc-web.lib.cbs.dk/login?url=https://doi.org/10.5281/zenodo.18793265,download_failed,,2026-03-31T22:29:39
3bf7bbec10c5,AI–Quantum Hybrid Models for Organizational Risk Forecasting and Crisis Management,10.62802/v4s4xf98,unpaywall,https://globalresearchandinnovationpublications.com/HCI/article/download/160/8,success,3bf7bbec10c5_ai_quantum_hybrid_models_for_organizational_risk_forecasting_and_crisis_manageme.pdf,2026-03-30T14:04:30
3c1b7774da65,Black-Litterman Portfolio Optimization with Noisy Intermediate-Scale Quantum Computers,,cached,,success,3c1b7774da65_black_litterman_portfolio_optimization_with_noisy_intermediate_scale_quantum_com.pdf,2026-03-31T10:54:19
3c79c53d5d90,Portfolio Optimization with Digitized-Counterdiabatic Quantum Algorithms,10.48550/arxiv.2112.08347,arxiv,https://arxiv.org/pdf/2112.08347.pdf,success,3c79c53d5d90_portfolio_optimization_with_digitized_counterdiabatic_quantum_algorithms.pdf,2026-03-30T12:40:48
3c7ed5e51406,Accelerating Quantum Readiness for Sectors: Risk Management and Strategies for Sectors,10.4236/jqis.2023.132003,unpaywall,http://www.scirp.org/journal/PaperDownload.aspx?paperID=125557,success,3c7ed5e51406_accelerating_quantum_readiness_for_sectors_risk_management_and_strategies_for_se.pdf,2026-03-30T14:04:42
3c93fa52d7f0,Quantum speedup for nonreversible Markov chains,10.1038/s41467-025-65761-5,semantic_scholar,https://arxiv.org/pdf/2501.05868.pdf,success,3c93fa52d7f0_quantum_speedup_for_nonreversible_markov_chains.pdf,2026-03-30T12:40:57
3d6d6393f792,A comparison on constrain encoding methods for quantum approximate optimization algorithm,,arxiv_title_search,https://arxiv.org/pdf/2410.04030.pdf,success,3d6d6393f792_a_comparison_on_constrain_encoding_methods_for_quantum_approximate_optimization_.pdf,2026-03-31T13:19:42
3e373f43ba5b,Quantum state preparation for multivariate functions,10.22331/q-2025-04-09-1703,semantic_scholar,https://arxiv.org/pdf/2405.21058.pdf,success,3e373f43ba5b_quantum_state_preparation_for_multivariate_functions.pdf,2026-03-30T14:04:52
3ee4e2ce5b7d,Reduction of Qubits in Quantum Algorithm for Monte Carlo Simulation by Pseudo-random Number Generator,10.48550/arxiv.1911.12469,arxiv,https://arxiv.org/pdf/1911.12469.pdf,success,3ee4e2ce5b7d_reduction_of_qubits_in_quantum_algorithm_for_monte_carlo_simulation_by_pseudo_ra.pdf,2026-03-30T12:41:06
3f4c5ad6749d,Quantum unary approach to option pricing,10.1103/PHYSREVA.103.032414,institutional,http://esc-web.lib.cbs.dk/login?url=https://doi.org/10.1103/PHYSREVA.103.032414,download_failed,,2026-03-31T22:29:50
3f8ab7317ca4,Extrapolation method to optimize linear-ramp quantum approximate optimization algorithm parameters: Evaluation of runtime scaling,10.1103/l5r4-zcqv,manual_import,,success,3f8ab7317ca4_extrapolation_method_to_optimize_linear_ramp_quantum_approximate_optimization_al.pdf,2026-04-06T16:44:35
3fb78ea9b31b,Quantum beetle antennae search: a novel technique for the constrained portfolio optimization problem,10.1007/s11432-020-2894-9,institutional,https://link-springer-com.esc-web.lib.cbs.dk/content/pdf/10.1007/s11432-020-2894-9.pdf,success,3fb78ea9b31b_quantum_beetle_antennae_search_a_novel_technique_for_the_constrained_portfolio_o.pdf,2026-03-31T22:20:21
3fe2b056b181,Research on the optimization of credit score card for solving the QUBO model based on annealing algorithm and quantum computer,10.1109/CIPAE60493.2023.00120,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=10350219&ref=,success,3fe2b056b181_research_on_the_optimization_of_credit_score_card_for_solving_the_qubo_model_bas.pdf,2026-03-31T22:30:27
3fe31dea1f88,quantum risk analysis beyond conditional value at risk,,zotero,,success,3fe31dea1f88_quantum_risk_analysis_beyond_conditional_value_at_risk.pdf,2026-04-01T10:38:14
40ca827d69b9,FRAUD DETECTION USING RESTRICTED BOLTZMANN MACHINES ASSISTED BY QUANTUM COMPUTING,10.17771/pucrio.acad.73105,institutional,http://esc-web.lib.cbs.dk/login?url=https://doi.org/10.17771/pucrio.acad.73105,download_failed,,2026-03-31T22:30:44
40e4c7fdd4ac,Dynamic Portfolio Optimization with Real Datasets Using Quantum Processors and Quantum-Inspired Tensor Networks,10.1103/PhysRevResearch.4.013006,arxiv_title_search,https://arxiv.org/pdf/2007.00017.pdf,success,40e4c7fdd4ac_dynamic_portfolio_optimization_with_real_datasets_using_quantum_processors_and_q.pdf,2026-03-31T13:19:51
412a4331b358,Software for Creating Scalable Benchmarks from Quantum Algorithms,,cached,,success,412a4331b358_software_for_creating_scalable_benchmarks_from_quantum_algorithms.pdf,2026-03-31T10:55:17
413125f4264b,Derivative Pricing and Credit Risk in a Regime Switching Economy Using Quantum Amplitude Estimation,10.1109/qce60285.2024.00067,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=10821271&ref=,success,413125f4264b_derivative_pricing_and_credit_risk_in_a_regime_switching_economy_using_quantum_a.pdf,2026-03-31T22:31:02
41a852fada38,Quantum Analysis of Continuous Time Stochastic Process,,cached,,success,41a852fada38_quantum_analysis_of_continuous_time_stochastic_process.pdf,2026-03-31T10:55:25
41c620c565b5,Solving Multiple Discretization Portfolio Optimization Problem with Quantum-Classical Hybrid Algorithms,10.1007/s10614-025-11061-5,cached,,success,41c620c565b5_solving_multiple_discretization_portfolio_optimization_problem_with_quantum_clas.pdf,2026-03-31T10:55:25
41d2d7bb257a,Enhancing Credit Risk Prediction Through Co-Trained Hybrid Quantum Transfer Learning Model,10.1109/QAI63978.2025.00021,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=11344661&ref=,success,41d2d7bb257a_enhancing_credit_risk_prediction_through_co_trained_hybrid_quantum_transfer_lear.pdf,2026-03-31T22:31:15
4244a7279692,Scheduling Process of Quantum Circuits to Optimize Tasks Execution on Quantum Computers,10.1109/qce60285.2024.10275,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=10821215&ref=,success,4244a7279692_scheduling_process_of_quantum_circuits_to_optimize_tasks_execution_on_quantum_co.pdf,2026-03-31T22:31:37
4255cabe0f56,Quantum Algorithm for Option Pricing,10.1007/978-981-19-7517-2_14,institutional,http://esc-web.lib.cbs.dk/login?url=https://doi.org/10.1007/978-981-19-7517-2_14,download_failed,,2026-04-01T09:42:58
439a750eda8c,Quantum-inspired variational algorithms for partial differential equations: application to financial derivative pricing,10.1080/14697688.2023.2259954,cached,,success,439a750eda8c_quantum_inspired_variational_algorithms_for_partial_differential_equations_appli.pdf,2026-03-31T10:55:47
44997e238c7a,quantum computational algorithms for derivative pricing and credit risk in a reg,,zotero,,success,44997e238c7a_quantum_computational_algorithms_for_derivative_pricing_and_credit_risk_in_a_reg.pdf,2026-04-01T10:38:14
455f0fa41521,Research on the Design of Financial Data Analysis Platform with Joint PSO-HQCNN and RPA Robot Visualization Technology,10.5573/ieiespc.2024.10.13.5.472,institutional,http://esc-web.lib.cbs.dk/login?url=https://doi.org/10.5573/ieiespc.2024.10.13.5.472,download_failed,,2026-03-31T22:32:12
45bb659a6bb7,The Quantum Future of Finance Applications,10.4018/979-8-3373-2893-5.ch003,institutional,http://esc-web.lib.cbs.dk/login?url=https://doi.org/10.4018/979-8-3373-2893-5.ch003,download_failed,,2026-03-31T22:32:22
45e4cb39dba8,Applications of quantum computing to optimization,10.1109/chilecon54041.2021.9703081,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=9703081&ref=,success,45e4cb39dba8_applications_of_quantum_computing_to_optimization.pdf,2026-03-31T22:32:39
464916b2b572,Improving the Sequence Alignment Method by Quantum Multi-Pattern Recognition,10.1145/3200947.3201041,institutional,https://dl-acm-org.esc-web.lib.cbs.dk/doi/pdf/10.1145/3200947.3201041,success,464916b2b572_improving_the_sequence_alignment_method_by_quantum_multi_pattern_recognition.pdf,2026-03-31T22:32:52
468c3327bdef,Quantum Computing in US Banking: The Future of Fraud Prevention and Financial Crime Detection,10.70445/gjeac.1.2.2025.31-50,cached,,success,468c3327bdef_quantum_computing_in_us_banking_the_future_of_fraud_prevention_and_financial_cri.pdf,2026-03-31T10:56:17
46db6505e091,LEP-QNN: Loan Eligibility Prediction Using Quantum Neural Networks,10.1109/QCE65121.2025.00204,semantic_scholar,https://arxiv.org/pdf/2412.03158.pdf,success,46db6505e091_lep_qnn_loan_eligibility_prediction_using_quantum_neural_networks.pdf,2026-03-30T12:42:32
46e6281cc0ea,A quantum feature selection framework via ground state preparation,10.1088/1402-4896/ad0184,institutional,http://esc-web.lib.cbs.dk/login?url=https://doi.org/10.1088/1402-4896/ad0184,download_failed,,2026-03-31T22:33:07
470b798927ef,Extrapolation method to optimize linear-ramp QAOA parameters: Evaluation of QAOA runtime scaling,10.48550/arxiv.2504.08577,arxiv,https://arxiv.org/pdf/2504.08577.pdf,success,470b798927ef_extrapolation_method_to_optimize_linear_ramp_qaoa_parameters_evaluation_of_qaoa_.pdf,2026-03-30T12:42:37
4715aa3cb8e4,A Quantum Neural Network for Fraud Detection Using a Data-Driven Priority Entanglement Scheme,10.21203/rs.3.rs-7991330/v1,cached,,success,4715aa3cb8e4_a_quantum_neural_network_for_fraud_detection_using_a_data_driven_priority_entang.pdf,2026-03-31T10:56:18
47412220e1bb,Quantum Computational Algorithms for Derivative Pricing and Credit Risk in a Regime Switching Economy,,cached,,success,47412220e1bb_quantum_computational_algorithms_for_derivative_pricing_and_credit_risk_in_a_reg.pdf,2026-03-31T10:56:18
479092dfcc1c,Minimizing estimation runtime on noisy quantum computers,10.1103/PRXQuantum.2.010346,arxiv_title_search,https://arxiv.org/pdf/2006.09350.pdf,success,479092dfcc1c_minimizing_estimation_runtime_on_noisy_quantum_computers.pdf,2026-03-31T13:19:57
4798a3b70dd2,Quantum Computing Solutions: Solving Real-World Problems Using Quantum Computing and Algorithms,10.1007/978-1-4842-6516-1,cached,,success,4798a3b70dd2_quantum_computing_solutions_solving_real_world_problems_using_quantum_computing_.pdf,2026-03-31T10:56:19
47f4148f90dd,LatentQGAN: A Hybrid QGAN with Classical Convolutional Autoencoder,10.48550/arxiv.2409.14622,arxiv,https://arxiv.org/pdf/2409.14622.pdf,success,47f4148f90dd_latentqgan_a_hybrid_qgan_with_classical_convolutional_autoencoder.pdf,2026-03-30T12:42:55
48cd8220e3b2,Entanglement scaling in matrix product state representation of smooth functions and their shallow quantum circuit approximations,,cached,,success,48cd8220e3b2_entanglement_scaling_in_matrix_product_state_representation_of_smooth_functions_.pdf,2026-03-31T10:56:19
48fad011ea47,QADQN: Quantum Attention Deep Q-Network for Financial Market Prediction,10.1109/QCE60285.2024.10303,cached,,success,48fad011ea47_qadqn_quantum_attention_deep_q_network_for_financial_market_prediction.pdf,2026-03-31T10:56:19
49aaab8109ac,Quantum Monte Carlo Integration: The Full Advantage in Minimal Circuit Depth,10.22331/q-2022-09-29-823,cached,,success,49aaab8109ac_quantum_monte_carlo_integration_the_full_advantage_in_minimal_circuit_depth.pdf,2026-03-31T10:56:19
49dc03e35036,A Threshold for Quantum Advantage in Derivative Pricing,10.22331/q-2021-06-01-463,semantic_scholar,https://arxiv.org/pdf/2012.03819.pdf,success,49dc03e35036_a_threshold_for_quantum_advantage_in_derivative_pricing.pdf,2026-03-30T12:43:12
4a6b7f9ddc5a,A quantum online portfolio optimization algorithm,10.1007/s11128-024-04256-6,semantic_scholar,https://arxiv.org/pdf/2208.14749.pdf,success,4a6b7f9ddc5a_a_quantum_online_portfolio_optimization_algorithm.pdf,2026-03-30T12:43:16
4adb16a5e179,Distributed quantum computing models: Study of architectures and models for the distribution of quantum computing tasks across multiple quantum nodes,10.30574/ijsra.2024.13.2.2602,cached,,success,4adb16a5e179_distributed_quantum_computing_models_study_of_architectures_and_models_for_the_d.pdf,2026-03-31T10:56:19
4b22c753a5a4,The cross-sectional stock return predictions via quantum neural network and tensor network,10.48550/arxiv.2304.12501,arxiv,https://arxiv.org/pdf/2304.12501.pdf,success,4b22c753a5a4_the_cross_sectional_stock_return_predictions_via_quantum_neural_network_and_tens.pdf,2026-03-30T12:43:21
4b808e14a12b,Quantum Gates and Quantum Circuits of Stock Portfolio,,semantic_scholar,https://arxiv.org/pdf/1507.02310.pdf,success,4b808e14a12b_quantum_gates_and_quantum_circuits_of_stock_portfolio.pdf,2026-03-30T12:43:26
4c50b01d13fe,Quantum Walks-Based Adaptive Distribution Generation with Efficient CUDA-Q Acceleration,10.48550/arXiv.2504.13532,arxiv,https://arxiv.org/pdf/2504.13532.pdf,success,4c50b01d13fe_quantum_walks_based_adaptive_distribution_generation_with_efficient_cuda_q_accel.pdf,2026-03-30T12:43:27
4ceae3900931,VARIATIONAL QUANTUM ALGORITHMS FOR DERIVATIVE PRICING,,cached,,success,4ceae3900931_variational_quantum_algorithms_for_derivative_pricing.pdf,2026-03-31T10:56:19
4d0406b8b736,Advanced frameworks for fraud detection leveraging quantum machine learning and data science in fintech ecosystems,10.30574/wjaets.2024.12.1.0057,manual_import,,success,4d0406b8b736_advanced_frameworks_for_fraud_detection_leveraging_quantum_machine_learning_and_.pdf,2026-04-06T16:44:35
4d07c1a00ccf,A Quantum algorithm for linear PDEs arising in Finance,,arxiv_title_search,https://arxiv.org/pdf/1912.02753.pdf,success,4d07c1a00ccf_a_quantum_algorithm_for_linear_pdes_arising_in_finance.pdf,2026-03-31T13:20:02
4dbaf2b286bf,A Noisy Optimization mechanism for variational quantum classifiers,10.1016/j.knosys.2026.115659,manual,,success,4dbaf2b286bf_a_noisy_optimization_mechanism_for_variational_quantum_classifiers.pdf,2026-04-01T20:14:57
4dc6746d80a2,Uncertainty and symmetry bound for the total detection probability of quantum walks,,openalex,https://arxiv.org/abs/1906.08108,download_failed,,2026-03-31T10:56:23
4de005c12725,Automated Function Implementation via Conditional Parameterized Quantum Circuits with Applications to Finance,,none,,no_oa_source,,2026-03-31T10:56:27
4e492b86e6c7,Computer-Aided Quantum Algorithms for Real-Time Energy Market Trading,10.1109/ACCESS.2025.3553369,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=10935622&ref=,success,4e492b86e6c7_computer_aided_quantum_algorithms_for_real_time_energy_market_trading.pdf,2026-03-31T22:33:43
4eb84ca51d29,Quantum Amplitude Estimation in Practice: A Case Study in Option Pricing,10.1007/978-3-032-13852-1_35,institutional,https://link-springer-com.esc-web.lib.cbs.dk/content/pdf/10.1007/978-3-032-13852-1.pdf,success,4eb84ca51d29_quantum_amplitude_estimation_in_practice_a_case_study_in_option_pricing.pdf,2026-03-31T22:34:00
4ee4d5f63858,The Potential of Quantum Techniques for Stock Price Prediction,,duplicate_copy,C:\Users\t-vwallerich\OneDrive - Microsoft\Quantum\SLR\quantum-finance-slr\08_full_texts\pdfs\f20042024dc6_the_potential_of_quantum_techniques_for_stock_price_prediction.pdf,success,4ee4d5f63858_the_potential_of_quantum_techniques_for_stock_price_prediction.pdf,2026-03-31T13:18:41
5081ec6b6068,Quantum and Classical Machine Learning in Decentralized Finance: Comparative Evidence from Multi-Asset Backtesting of Automated Market Makers,10.48550/arXiv.2510.15903,arxiv,https://arxiv.org/pdf/2510.15903.pdf,success,5081ec6b6068_quantum_and_classical_machine_learning_in_decentralized_finance_comparative_evid.pdf,2026-03-30T12:44:04
5087f7c0e2a3,Quantum Computing for Supply Chain Finance,10.1109/scc53864.2021.00066,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=9592468&ref=,success,5087f7c0e2a3_quantum_computing_for_supply_chain_finance.pdf,2026-03-31T22:34:17
50989fdc9ad1,Statistics-informed parameterized quantum circuit: towards practical quantum state preparation and learning via maximum entropy principle,10.1038/s41534-026-01191-5,cached,,success,50989fdc9ad1_statistics_informed_parameterized_quantum_circuit_towards_practical_quantum_stat.pdf,2026-03-31T10:56:49
51c76454c0ce,quantum powered credit risk assessment a novel approach using hybrid quantum cla,,zotero,,success,51c76454c0ce_quantum_powered_credit_risk_assessment_a_novel_approach_using_hybrid_quantum_cla.pdf,2026-04-01T10:38:14
52b1d7c50b82,"Variational quantum Monte Carlo study of two-dimensional Wigner crystals: exchange, correlation, and magnetic field effects",10.1103/PhysRevB.52.5863,cached,,success,52b1d7c50b82_variational_quantum_monte_carlo_study_of_two_dimensional_wigner_crystals_exchang.pdf,2026-03-31T10:56:49
52b948ec890d,hybrid quantum classical algorithms for loan collection optimization with loan l,,zotero,,success,52b948ec890d_hybrid_quantum_classical_algorithms_for_loan_collection_optimization_with_loan_l.pdf,2026-04-01T10:38:14
5308fd4d7e17,A Structured Survey of Quantum Computing for the Financial Industry,10.48550/arxiv.2204.10026,arxiv,https://arxiv.org/pdf/2204.10026.pdf,success,5308fd4d7e17_a_structured_survey_of_quantum_computing_for_the_financial_industry.pdf,2026-03-30T12:44:20
53a6837ae00d,Quantum-Enhanced Artificial Intelligence: Framework for Hybrid Computing and Natural Language Processing,10.36948/ijfmr.2025.v07i05.69408,cached,,success,53a6837ae00d_quantum_enhanced_artificial_intelligence_framework_for_hybrid_computing_and_natu.pdf,2026-03-31T10:56:49
53a718c11ea8,Quantum machine learning for quantum anomaly detection,10.1103/physreva.97.042315,cached,,success,53a718c11ea8_quantum_machine_learning_for_quantum_anomaly_detection.pdf,2026-03-31T10:56:49
53cdbb737343,Portfolio Optimization using Accelerated Quantum Simulation,10.1109/TQCEBT59414.2024.10545076,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=10545076&ref=,success,53cdbb737343_portfolio_optimization_using_accelerated_quantum_simulation.pdf,2026-03-31T22:34:31
53d70155ce82,Chapter 5 From evolution to revolution: the contemporary development of quantum computing,10.1515/9783110791402-005,institutional,http://esc-web.lib.cbs.dk/login?url=https://doi.org/10.1515/9783110791402-005,download_failed,,2026-03-31T22:34:40
5413b7728054,Quantum Machine Learning: Harnessing Quantum Algorithms for Supervised and Unsupervised Learning,10.15680/ijirset.2022.1109004,cached,,success,5413b7728054_quantum_machine_learning_harnessing_quantum_algorithms_for_supervised_and_unsupe.pdf,2026-03-31T10:57:03
55025d58c227,Recursive Quantum Decoherence and Classical Emergence Simulator,10.5281/zenodo.18978473,zotero,,success,55025d58c227_recursive_quantum_decoherence_and_classical_emergence_simulator.pdf,2026-04-03T14:01:57
55400536a64e,Optimized Quantum Neural Networks for Anomaly Detection in Securities Transactions,10.48047/jocaaa.31.4.1430,cached,,success,55400536a64e_optimized_quantum_neural_networks_for_anomaly_detection_in_securities_transactio.pdf,2026-03-31T10:57:05
55496bcdeaa7,Variational quantum algorithm for unconstrained black box binary optimization: Application to feature selection,10.22331/q-2023-01-26-909,cached,,success,55496bcdeaa7_variational_quantum_algorithm_for_unconstrained_black_box_binary_optimization_ap.pdf,2026-03-31T10:57:05
559b94bd12c0,Unveiling the Quantum Realm: A Comprehensive Analysis of Quantum Computing,10.1109/ic-ftai67960.2025.11384159,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=11384159&ref=,success,559b94bd12c0_unveiling_the_quantum_realm_a_comprehensive_analysis_of_quantum_computing.pdf,2026-03-31T22:35:03
55cbe84d64e7,Quantum Speedup of Monte Carlo Integration in the Direction of Dimension and its Application to Finance,,cached,,success,55cbe84d64e7_quantum_speedup_of_monte_carlo_integration_in_the_direction_of_dimension_and_its.pdf,2026-03-31T10:57:13
56176dc5f8a2,Quantum Relaxation for Solving Multiple Knapsack Problems,10.1109/QCE60285.2024.00086,semantic_scholar,https://arxiv.org/pdf/2404.19474.pdf,success,56176dc5f8a2_quantum_relaxation_for_solving_multiple_knapsack_problems.pdf,2026-03-31T10:57:18
567b25a75e80,Portfolio Optimization Based on Quantum HHL Algorithm,10.1007/978-3-031-06788-4_8,institutional,https://link-springer-com.esc-web.lib.cbs.dk/content/pdf/10.1007/978-3-031-06788-4.pdf,success,567b25a75e80_portfolio_optimization_based_on_quantum_hhl_algorithm.pdf,2026-03-31T22:35:19
57294220386e,Challenges and opportunities of quantum computing and its transformative potential to revolutionise various sectors and industries,10.69554/gvbf3244,institutional,https://hstalks-com.esc-web.lib.cbs.dk/upload/embed/How%20to%20embed%20a%20lecture%20TBMC.pdf,success,57294220386e_challenges_and_opportunities_of_quantum_computing_and_its_transformative_potenti.pdf,2026-03-31T22:35:33
5761d4b2accf,An Improved QFT-Based Quantum Comparator and Extended Modular Arithmetic Using One Ancilla Qubit,,arxiv_title_search,https://arxiv.org/pdf/2305.09106.pdf,success,5761d4b2accf_an_improved_qft_based_quantum_comparator_and_extended_modular_arithmetic_using_o.pdf,2026-03-31T13:20:12
57a58ac6ea72,Mathematical Foundations of Quantum Linear Regression: A Proof of Concept via Variational Hamiltonian Formulation,10.36227/techrxiv.175099726.66124047/v1,manual_import,,success,57a58ac6ea72_mathematical_foundations_of_quantum_linear_regression_a_proof_of_concept_via_var.pdf,2026-04-06T16:45:13
57ed01f77bc6,Comparative Study between Quantum and Classical Methods: Few Observations from Portfolio Optimization Problem,10.1109/tqcebt54229.2022.10041475,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=10041475&ref=,success,57ed01f77bc6_comparative_study_between_quantum_and_classical_methods_few_observations_from_po.pdf,2026-03-31T22:35:59
58470ab028ef,Quantum Autoencoder for Enhanced Fraud Detection in Imbalanced Credit Card Dataset,10.1109/ACCESS.2024.3496901,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=10752554&ref=,success,58470ab028ef_quantum_autoencoder_for_enhanced_fraud_detection_in_imbalanced_credit_card_datas.pdf,2026-03-31T22:36:13
585676a57508,A simple variational quantum Monte Carlo-effective mass approach for excitons and trions in quantum dots,10.1016/j.cpc.2020.107782,semantic_scholar,https://arxiv.org/pdf/2009.09662.pdf,success,585676a57508_a_simple_variational_quantum_monte_carlo_effective_mass_approach_for_excitons_an.pdf,2026-03-30T12:45:35
58a29f9f57a7,Hybrid Quantum-Classical Models and Optimization Techniques for Financial Fraud Detection,10.1109/ICICNIS66685.2025.11315779,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=11315779&ref=,success,58a29f9f57a7_hybrid_quantum_classical_models_and_optimization_techniques_for_financial_fraud_.pdf,2026-03-31T22:36:26
58e7ea9324df,D5.4 Evaluation of quantum algorithms for pricing and computation of VaR,10.5281/zenodo.7149256,cached,,success,58e7ea9324df_d5_4_evaluation_of_quantum_algorithms_for_pricing_and_computation_of_var.pdf,2026-03-31T10:57:52
58f4450b9cce,Forecasting Financial Risk using Quantum Neural Networks,10.1109/icdim.2018.8847063,semantic_scholar,https://doi.org/10.6025/jisr/2019/10/3/97-104,success,58f4450b9cce_forecasting_financial_risk_using_quantum_neural_networks.pdf,2026-03-30T12:45:50
590bb868b4e0,Frequency-domain enhanced bi-directional recurrent quantum network for stock price trend prediction,10.1007/s11042-023-17620-y,institutional,https://link-springer-com.esc-web.lib.cbs.dk/content/pdf/10.1007/s11042-023-17620-y.pdf,success,590bb868b4e0_frequency_domain_enhanced_bi_directional_recurrent_quantum_network_for_stock_pri.pdf,2026-03-31T22:36:38
596d3496c56c,Unleashing the Potential of LLMs for Quantum Computing: A Study in Quantum Architecture Design,,semantic_scholar,https://arxiv.org/pdf/2307.08191.pdf,success,596d3496c56c_unleashing_the_potential_of_llms_for_quantum_computing_a_study_in_quantum_archit.pdf,2026-03-30T12:45:59
59cca9744140,Quantum State Preparation by Improved MPS Method,,cached,,success,59cca9744140_quantum_state_preparation_by_improved_mps_method.pdf,2026-03-31T10:58:01
5a14221c82c6,A Comprehensive Exploration of Quantum Calculus: Extending Classical Calculus to Discrete Frameworks,10.47363/jpma/2025(3)141,cached,,success,5a14221c82c6_a_comprehensive_exploration_of_quantum_calculus_extending_classical_calculus_to_.pdf,2026-03-31T10:58:01
5a37fc259055,Quantum Optimization for Network Capacity Expansion of Microgrid Models via Grover-Enhanced QAOA,10.1109/MELECON64486.2026.11418844,institutional,https://ieeexplore-ieee-org.esc-web.lib.cbs.dk/stampPDF/getPDF.jsp?tp=&arnumber=11418844&ref=,success,5a37fc259055_quantum_optimization_for_network_capacity_expansion_of_microgrid_models_via_grov.pdf,2026-03-31T22:36:49
